grid_intervals,age,survival,standard_error,first_hit_mass,average_hazard
256,0.94921875,0.5400390625,0.0077874108622839368,0.00048828125,0.15424010689822912
256,0.955078125,0.539794921875,0.0077877163799343332,0.000244140625,0.077172357935629279
256,0.9609375,0.539306640625,0.007788321774000192,0.00048828125,0.15444948263750269
256,0.966796875,0.5390625,0.0077886216508541361,0.000244140625,0.077277187947734499
256,0.97265625,0.53857421875,0.0077892157652897928,0.00048828125,0.15465942759050202
256,0.978515625,0.538330078125,0.0077895100033016189,0.000244140625,0.077382303146902684
256,0.984375,0.5380859375,0.0077898023621271973,0.000244140625,0.077417405122780447
256,0.990234375,0.5380859375,0.0077898023621271973,0,-0
256,0.99609375,0.537109375,0.007790953009777675,0.0009765625,0.31002127810524055
256,1.001953125,0.537109375,0.007790953009777675,0,-0
256,1.0078125,0.537109375,0.007790953009777675,0,-0
256,1.013671875,0.537109375,0.007790953009777675,0,-0
256,1.01953125,0.537109375,0.007790953009777675,0,-0
256,1.025390625,0.537109375,0.007790953009777675,0,-0
256,1.03125,0.537109375,0.007790953009777675,0,-0
256,1.037109375,0.536865234375,0.0077912359758178298,0.000244140625,0.077593393774262373
256,1.04296875,0.5361328125,0.0077920736071239631,0.000732421875,0.23299207259135488
256,1.048828125,0.53564453125,0.0077926226409978389,0.00048828125,0.15550494621792579
256,1.0546875,0.53564453125,0.0077926226409978389,0,-0
256,1.060546875,0.53515625,0.0077931641671290736,0.00048828125,0.1556467656139692
256,1.06640625,0.53466796875,0.0077936981870826384,0.00048828125,0.15578884392272027
256,1.072265625,0.5341796875,0.0077942247024013886,0.00048828125,0.15593118185381774
256,1.078125,0.53369140625,0.0077947437146060798,0.00048828125,0.15607378011954015
256,1.083984375,0.533447265625,0.0077950004075098538,0.000244140625,0.078090445959397028
256,1.08984375,0.5322265625,0.0077962557474124039,0.001220703125,0.39098909807886068
256,1.095703125,0.5322265625,0.0077962557474124039,0,-0
256,1.1015625,0.531982421875,0.0077965011917376119,0.000244140625,0.078305423106526648
256,1.107421875,0.531494140625,0.007796986458157071,0.00048828125,0.15671871318569788
256,1.11328125,0.531005859375,0.0077974642294326478,0.00048828125,0.15686275614087619
256,1.119140625,0.53076171875,0.0077977003048228547,0.000244140625,0.078485476971480408
256,1.125,0.530517578125,0.007797934506942,0.000244140625,0.07852158715309375
256,1.130859375,0.530517578125,0.007797934506942,0,-0
256,1.13671875,0.530029296875,0.0077983972920408484,0.00048828125,0.1571516378688447
256,1.142578125,0.530029296875,0.0077983972920408484,0,-0
256,1.1484375,0.52978515625,0.0077986258753540028,0.000244140625,0.078630117339590508
256,1.154296875,0.52880859375,0.0077995214841912073,0.0009765625,0.31488323815583585
256,1.16015625,0.52880859375,0.0077995214841912073,0,-0
256,1.166015625,0.5283203125,0.0077999580562133214,0.00048828125,0.15765974947221703
256,1.171875,0.5283203125,0.0077999580562133214,0,-0
256,1.177734375,0.52783203125,0.0078003871416547103,0.00048828125,0.15780552827196845
256,1.18359375,0.527587890625,0.0078005988772945492,0.000244140625,0.078957515480331489
256,1.189453125,0.52734375,0.0078008087417507782,0.000244140625,0.078994061427250795
256,1.1953125,0.52734375,0.0078008087417507782,0,-0
256,1.201171875,0.527099609375,0.0078010167351744153,0.000244140625,0.079030641220841566
256,1.20703125,0.526611328125,0.0078014271095211661,0.00048828125,0.15817115744442803
256,1.212890625,0.5263671875,0.0078016294907395038,0.000244140625,0.079140584152514709
256,1.21875,0.5263671875,0.0078016294907395038,0,-0
256,1.224609375,0.5263671875,0.0078016294907395038,0,-0
256,1.23046875,0.526123046875,0.0078018300015156973,0.000244140625,0.079177299804099696
256,1.236328125,0.52587890625,0.007802028641993957,0.000244140625,0.079214049538437151
256,1.2421875,0.52587890625,0.007802028641993957,0,-0
256,1.248046875,0.52587890625,0.007802028641993957,0,-0
256,1.25390625,0.525634765625,0.007802225412317133,0.000244140625,0.079250833403016432
256,1.259765625,0.525390625,0.0078024203126267162,0.000244140625,0.079287651445421756
256,1.265625,0.525390625,0.0078024203126267162,0,-0
256,1.271484375,0.525146484375,0.0078026133430628393,0.000244140625,0.079324503713275277
256,1.27734375,0.524658203125,0.007802993794868443,0.00048828125,0.15875970137081694
256,1.283203125,0.524658203125,0.007802993794868443,0,-0
256,1.2890625,0.5244140625,0.0078031812165114001,0.000244140625,0.07943526634754873
256,1.294921875,0.5244140625,0.0078031812165114001,0,-0
256,1.30078125,0.5244140625,0.0078031812165114001,0,-0
256,1.306640625,0.524169921875,0.0078033667688278486,0.000244140625,0.079472255995617108
256,1.3125,0.523681640625,0.0078037322660132503,0.00048828125,0.15905561884392641
256,1.318359375,0.523681640625,0.0078037322660132503,0,-0
256,1.32421875,0.523681640625,0.0078037322660132503,0,-0
256,1.330078125,0.523681640625,0.0078037322660132503,0,-0
256,1.3359375,0.523681640625,0.0078037322660132503,0,-0
256,1.341796875,0.523681640625,0.0078037322660132503,0,-0
256,1.34765625,0.5234375,0.0078039122111448287,0.000244140625,0.079583431923160405
256,1.353515625,0.5234375,0.0078039122111448287,0,-0
256,1.359375,0.523193359375,0.007804090287475151,0.000244140625,0.079620559721061912
256,1.365234375,0.52294921875,0.0078042664951321434,0.000244140625,0.079657722177355117
256,1.37109375,0.52294921875,0.0078042664951321434,0,-0
256,1.376953125,0.52294921875,0.0078042664951321434,0,-0
256,1.3828125,0.522705078125,0.0078044408342423776,0.000244140625,0.079694919340591669
256,1.388671875,0.522705078125,0.0078044408342423776,0,-0
256,1.39453125,0.522705078125,0.0078044408342423776,0,-0
256,1.400390625,0.522705078125,0.0078044408342423776,0,-0
256,1.40625,0.522705078125,0.0078044408342423776,0,-0
256,1.412109375,0.522705078125,0.0078044408342423776,0,-0
256,1.41796875,0.5224609375,0.0078046133049310719,0.000244140625,0.079732151259418127
256,1.423828125,0.5224609375,0.0078046133049310719,0,-0
256,1.4296875,0.5224609375,0.0078046133049310719,0,-0
256,1.435546875,0.522216796875,0.0078047839073220916,0.000244140625,0.079769417982556878
256,1.44140625,0.522216796875,0.0078047839073220916,0,-0
256,1.447265625,0.522216796875,0.0078047839073220916,0,-0
256,1.453125,0.522216796875,0.0078047839073220916,0,-0
256,1.458984375,0.522216796875,0.0078047839073220916,0,-0
256,1.46484375,0.52197265625,0.0078049526415379499,0.000244140625,0.079806719558844164
256,1.470703125,0.52197265625,0.0078049526415379499,0,-0
256,1.4765625,0.521728515625,0.0078051195076998085,0.000244140625,0.079844056037192079
256,1.482421875,0.521728515625,0.0078051195076998085,0,-0
256,1.48828125,0.521728515625,0.0078051195076998085,0,-0
256,1.494140625,0.521728515625,0.0078051195076998085,0,-0
256,1.5,0.521728515625,0.0078051195076998085,0,-0
